,Area,Perimeter,Compactness,Occlusivity,Min_radial,Volume,RayPortion_sky,RayPortion_obstacles,Betweenness_car,Betweenness_ped,subjective,objective,objective_discrete
147,1794.380386,249.93170800000001,0.360978772,134.9153798,3.02078673,335931.0,0.112211221,0.518928363,985478,1698,2,1.466666667,2
148,1859.67067,258.0482579,0.350949027,121.4439196,2.5598822930000003,338043.0,0.113958455,0.517375267,985478,1698,2,1.4,2
149,2730.8917850000003,432.4282878,0.18352116699999999,174.0497458,3.0952335310000003,449704.0,0.147350029,0.442632499,985478,1698,2,1.233333333,1
150,2260.05661,326.19257369999997,0.266919955,171.7715368,2.571970849,447068.0,0.147544166,0.458940012,985478,1698,2,1.1,0
151,4422.813477000001,597.6732225,0.155589717,233.9636511,3.405204921,656548.0,0.21180353300000002,0.377402446,4162526,2778,1,1.4,2
152,3819.1895289999998,600.3798772000001,0.133146213,210.2540702,7.5325921110000005,688169.0,0.221316249,0.327120947,4162526,2778,1,1.5666666669999998,3
153,3421.1100920000003,604.9314692,0.11748016800000001,231.05239790000002,9.752461566000001,690334.0,0.22267520899999999,0.321490973,4162526,2778,2,1.166666667,0
154,2923.9659269999997,568.3695632,0.11374191800000001,272.7963923,7.546995612999999,706787.0,0.22869345800000002,0.318190643,4283822,2694,2,1.266666667,1
155,2383.3486789999997,437.07222360000003,0.15678013400000002,152.6608157,5.333244032,717754.0,0.231993788,0.325761988,4283822,2694,2,1.3666666669999998,2
156,1765.9052579999998,236.9643781,0.39519472,49.8129476,3.1019439510000004,672210.0,0.218986605,0.36148320700000003,4283822,2694,2,1.166666667,0
157,1801.22612,238.70932119999998,0.397227534,103.1426368,2.9680794839999995,572113.0,0.184624345,0.423024655,4283822,2694,2,1.5,3
158,1846.739014,241.61483419999996,0.397528435,88.17101368,2.857844113,545558.0,0.174140944,0.442438361,4283822,2694,2,1.133333333,0
159,1862.162964,248.40433810000002,0.379250886,83.83843244,2.7551751419999997,516544.5,0.166569598,0.45049505,4283822,2694,2,1.3,1
160,1973.362602,301.2806772,0.274203533,138.1086437,2.64460842,507630.5,0.163948748,0.455542613,4283822,2694,2,1.4333333330000002,2
161,2142.743874,375.33472489999997,0.19112498600000002,136.9942126,2.539647373,500817.5,0.162589789,0.457386915,4283822,2694,2,1.6,3
162,1909.7177739999997,250.20395630000002,0.383344996,70.45500733,2.64745179,474405.5,0.15608619699999998,0.455639681,4283822,2694,2,1.5666666669999998,3
163,1941.021805,259.7264736,0.361617409,80.57270724,2.74724119,461406.0,0.153562415,0.454086585,4283822,2694,2,1.3,1
164,2135.278534,324.0092118,0.25557768399999997,133.23201070000002,2.8483846739999996,472349.0,0.15802756699999998,0.447874199,4283822,2694,2,1.233333333,1
165,2123.027825,329.1769353,0.246206747,94.5308213,2.950241323,484941.0,0.16161910300000001,0.44059406,4283822,2694,2,1.0,0
166,2030.043854,264.0872907,0.365791099,105.0416264,3.0516331880000003,475655.0,0.160163075,0.439138032,4283822,2694,2,1.3,1
